rank,delta_rank,ticker,name,commodity,type,cap_band,close,peer_rs_score,rs_5,rs_21,rs_63,rs_trend,ret_6m,ret_12m,ret_24m,max_dd,persist_frac,vol_63,rel_vol,vol_label,acc_watch,sma20,sma50,sma200,pass_trend,mqs,regime_label,score_final
1,0,HYMC,Hycroft Mining Holding,gold,explorer,mid,36.01,100.0,-0.0067,-0.0133,0.4325,FLAT,479.87%,1243.66%,1043.17%,-46.18%,56.05%,150.91%,0.541,LOW,-,36.164,40.2609,17.2576,1,461.9108,LEADER,103.2942
2,0,5802.T,Sumitomo Electric Industries,lithium,producer,large,9400.0,97.5,0.0449,-0.0721,0.4726,FLAT,125.21%,447.46%,334.33%,-22.31%,57.85%,71.63%,0.8084,LOW,-,9621.5471,8885.6074,5716.7397,1,361.3774,LEADER,77.866
3,0,SCZ.V,Santacruz Silver Mining,silver,producer,mid,10.88,100.0,-0.0546,-0.0302,-0.087,FLAT,4.62%,615.79%,806.67%,-57.28%,50.00%,109.32%,0.5818,LOW,-,11.6995,14.5166,10.1228,1,281.6454,LEADER,71.5286
4,0,MAU.TO,Montage Gold,gold,explorer,mid,16.06,98.15,0.0188,0.1888,0.6107,STRONG_DOWN,138.63%,431.79%,1116.67%,-25.76%,54.84%,74.05%,0.8314,LOW,-,14.5025,14.4474,8.6436,1,319.7739,LEADER,68.3292
5,0,ARIS,Aris Mining Corp,gold,producer,mid,19.31,93.52,0.0309,0.0971,0.1781,STRONG_DOWN,93.49%,351.17%,431.96%,-28.97%,62.10%,72.24%,0.7186,LOW,-,18.181,19.2974,12.7517,1,301.8763,LEADER,65.6661
6,0,FRES.L,"ticker
FRES.L    Fresnillo Ord Shs
FRES.L    Fresnillo Ord Shs
Name: name, dtype: object",gold,producer,large,3436.0,90.74,-0.0144,0.0744,-0.1172,FLAT,46.71%,312.47%,534.40%,-31.03%,55.60%,62.31%,0.654,LOW,-,3360.8,3696.32,2637.1293,1,278.8209,LEADER,65.5172
7,0,MIN.AX,MINERAL RESOURCES LTD,lithium,producer,large,52.68,80.0,-0.0735,-0.0816,-0.0959,STRONG_UP,29.75%,215.07%,-24.91%,-30.29%,55.60%,50.72%,1.1268,MED,-,55.057,55.769,44.9851,1,235.7648,LEADER,64.2852
8,0,APM.TO,Andean Precious Metals,gold,producer,mid,6.85,96.3,-0.0192,-0.1198,-0.314,STRONG_UP,-21.17%,411.19%,628.72%,-51.34%,54.84%,90.09%,0.8236,LOW,EARLY,7.2025,8.6752,7.1816,0,250.3039,LAGGARD,63.5238
9,0,2308.TW,Delta Electronics Inc,lithium,producer,large,1430.0,92.5,-0.0558,0.0611,0.4947,STRONG_DOWN,61.04%,337.07%,343.87%,-17.21%,53.53%,61.55%,0.7843,LOW,-,1417.5,1303.6,902.7257,1,293.1483,LEADER,62.3225
10,0,FDY.TO,Faraday Copper,copper,explorer,mid,4.28,100.0,0.0809,0.0037,0.5476,FLAT,151.76%,478.38%,625.42%,-33.95%,49.19%,89.75%,0.467,LOW,-,4.2545,3.9876,2.3007,1,262.1887,LEADER,61.2253
11,0,034020.KS,Doosan Enerbility,uranium,producer,large,96600.0,95.24,-0.0286,0.0598,0.2829,STRONG_DOWN,46.59%,367.80%,468.90%,-24.79%,53.75%,75.18%,0.3611,LOW,-,101200.0,97422.0,77509.5,1,262.9565,LEADER,59.7787
12,0,PLS.AX,PLS GROUP LTD,lithium,producer,large,5.09,87.5,-0.0144,0.0482,0.1299,STRONG_DOWN,100.39%,290.04%,35.01%,-30.79%,53.60%,61.41%,0.8364,LOW,-,4.772,4.6486,3.2997,1,253.1518,LEADER,59.7533
13,0,1208.HK,MMG Ltd.,copper,producer,large,7.57,91.46,-0.0564,-0.0538,-0.1191,FLAT,20.93%,271.08%,97.14%,-37.38%,58.20%,67.49%,0.3981,LOW,-,8.051,9.3286,6.8864,1,233.7645,LEADER,59.5804
14,0,AGMR.TO,Silver Mountain Resources,silver,explorer,small,3.76,96.55,-0.0977,0.0268,0.0831,STRONG_DOWN,23.68%,609.43%,2792.31%,-43.49%,50.40%,119.81%,0.6976,LOW,-,3.9995,4.3437,2.9748,1,256.3682,LEADER,58.3599
15,0,PAF.L,Pan African Resources,gold,producer,mid,147.8,87.96,0.0274,0.0351,0.1025,STRONG_DOWN,62.45%,273.78%,561.60%,-31.51%,60.40%,66.01%,0.9863,LOW,-,142.3689,148.8163,100.0863,1,250.5102,LEADER,56.712
16,0,2099.HK,China Gold International Resources,copper,producer,large,157.2,86.59,-0.0424,-0.034,0.0318,STRONG_DOWN,18.20%,263.15%,218.36%,-40.87%,55.74%,68.10%,0.7279,LOW,-,160.085,185.392,135.4747,1,215.3915,LEADER,56.4913
17,0,SAG.V,Sterling Metals,copper,producer,small,1.32,96.34,-0.1608,-0.2002,-0.3015,STRONG_UP,-23.26%,340.00%,88.57%,-53.52%,35.89%,69.72%,1.7184,HIGH,-,1.5785,1.6806,1.3182,1,175.0229,LEADER,56.4897
18,0,0358.HK,Jiangxi Copper H,copper,producer,large,34.8,76.83,-0.1007,-0.0652,-0.1611,FLAT,30.99%,233.11%,156.92%,-35.42%,54.51%,57.06%,0.408,LOW,-,37.496,42.0524,30.6414,1,222.693,LEADER,56.4487
19,0,UUUU,Energy Fuels Inc,uranium,producer,mid,17.75,96.83,-0.0461,-0.0542,0.0641,FLAT,5.53%,414.49%,170.99%,-51.28%,53.23%,105.81%,0.5738,LOW,-,18.4995,20.8344,15.5804,1,208.5195,LEADER,55.9933
20,0,GEV,GE Vernova Inc,lithium,producer,large,898.57,77.5,0.0537,0.0931,0.3024,STRONG_DOWN,48.48%,215.04%,635.05%,-17.51%,55.65%,45.90%,0.6752,LOW,-,856.1896,815.8918,657.5719,1,260.7158,LEADER,55.9024
21,0,SBSW,"ticker
SBSW    Sibanye Gold ADR
SBSW    Sibanye Gold ADR
Name: name, dtype: object",palladium,producer,large,12.5,62.5,0.0132,-0.0143,0.0343,FLAT,13.13%,275.01%,148.32%,-45.72%,58.06%,80.43%,0.6495,LOW,-,12.3503,14.875,11.5406,1,198.5199,CONTENDER,55.2804
22,0,OGC.TO,Oceanagold Corp,gold,explorer,large,44.82,83.33,-0.001,-0.0153,0.0654,FLAT,46.99%,242.21%,372.59%,-31.60%,58.47%,64.06%,0.7317,LOW,-,45.3105,49.0821,34.4171,1,221.0782,LEADER,54.9682
23,0,ARE.TO,Aecon Group,uranium,producer,mid,42.65,76.19,-0.0335,0.2142,0.3402,STRONG_DOWN,75.36%,165.76%,168.76%,-21.01%,57.26%,36.89%,0.6405,LOW,-,41.7124,38.5221,28.0986,1,257.2894,LEADER,54.4683
24,0,ABRA.TO,"ticker
ABRA.TO    AbraSilver Resources
ABRA.TO    AbraSilver Resources
ABRA.TO    AbraSilver Resources
Name: name, dtype: object",copper,explorer,mid,12.46,97.56,0.0651,-0.023,0.1646,FLAT,62.03%,382.95%,379.23%,-43.50%,53.63%,97.20%,0.7491,LOW,-,12.297,13.5084,8.8251,1,211.2899,LEADER,54.2945
25,0,LAR.TO,LITHIUM ARGENTINA AG,lithium,producer,mid,10.48,90.0,0.2078,0.1193,0.2304,FLAT,102.32%,293.98%,46.57%,-32.65%,51.61%,87.21%,1.6251,HIGH,-,9.2165,9.685,6.6865,1,173.9773,LEADER,53.9907
26,0,HL,Hecla Mining Co,silver,producer,large,19.18,82.76,-0.0046,0.0926,0.1621,STRONG_DOWN,59.12%,301.98%,249.73%,-45.95%,54.84%,87.43%,0.4828,LOW,-,19.0523,22.0789,14.7753,1,189.4173,LEADER,53.7075
27,0,USAS,Americas Gold & Silver,gold,producer,mid,5.52,97.22,-0.0927,-0.2425,0.0369,FLAT,42.64%,413.49%,749.23%,-53.44%,51.61%,111.34%,0.6333,LOW,-,6.542,7.5898,4.6499,1,191.6664,LEADER,53.5318
28,0,AUGO,"ticker
AUGO    Aura Minerals
AUGO    Aura Minerals
Name: name, dtype: object",copper,producer,large,87.69,89.02,0.1818,0.1874,0.7974,STRONG_DOWN,140.48%,268.73%,268.73%,-31.42%,60.56%,84.80%,1.2001,MED,-,75.2671,73.9113,,0,191.916,LAGGARD,53.4121
29,0,LUN.TO,Lundin Mining,copper,producer,large,35.04,87.8,0.024,0.062,0.1397,STRONG_DOWN,70.43%,263.68%,128.60%,-33.67%,56.85%,70.77%,0.5157,LOW,-,33.5408,35.5352,24.5282,1,211.8171,LEADER,53.2896
30,0,5713.T,Sumitomo Metal Mining Co Ltd,copper,producer,large,9440.0,95.12,-0.0506,0.0138,0.4619,STRONG_DOWN,107.44%,299.99%,96.89%,-35.85%,56.20%,82.79%,0.3753,LOW,-,9424.2083,9619.8909,5842.3092,1,203.6435,LEADER,52.8598
31,0,HBM,"ticker
HBM    Hudbay Minerals Inc
HBM    Hudbay Minerals Inc
Name: name, dtype: object",gold,producer,large,21.64,82.41,0.0151,0.052,0.0336,FLAT,40.11%,241.97%,195.47%,-36.16%,56.45%,69.46%,0.8998,LOW,-,20.5783,23.6079,16.8707,1,196.649,LEADER,52.1769
32,0,EDV.L,Endeavour Mining,gold,producer,large,4606.0,63.89,-0.0156,0.1214,0.1107,FLAT,44.05%,171.52%,170.10%,-24.49%,60.40%,53.05%,1.297,MED,-,4407.7322,4524.5362,3400.4892,1,195.2878,CONTENDER,51.9215
33,0,IAUX,I-80 Gold Corp,gold,producer,mid,1.66,76.85,0.0651,0.0556,0.1015,FLAT,76.78%,218.01%,22.06%,-38.94%,53.63%,75.10%,1.9194,HIGH,-,1.543,1.7446,1.1644,1,155.6824,LEADER,51.4402
34,0,CGAU,Centerra Gold Inc,gold,producer,mid,18.3,78.7,-0.0051,0.1081,0.2545,STRONG_DOWN,61.96%,229.55%,210.17%,-24.61%,58.87%,66.46%,1.0123,MED,-,17.6165,18.2656,12.4556,1,203.3318,LEADER,51.1302
35,0,HBM.TO,Hudbay Minerals,copper,producer,large,30.09,78.05,0.0444,0.0626,0.0575,FLAT,39.54%,233.53%,202.97%,-35.94%,54.44%,66.30%,0.8144,LOW,-,28.2605,32.2911,23.2969,1,191.7586,LEADER,51.0905
36,0,III.TO,Imperial Metals,copper,producer,mid,8.08,81.71,0.0281,0.0072,-0.1886,STRONG_UP,19.70%,239.50%,251.30%,-47.46%,54.44%,70.58%,0.3709,LOW,-,8.104,9.8832,7.3087,1,184.7287,LEADER,50.6883
37,0,ARG.TO,Amerigo Resources,copper,producer,mid,5.26,84.15,0.0307,0.0733,0.1361,STRONG_DOWN,99.34%,242.61%,292.28%,-28.72%,57.66%,63.18%,0.9938,LOW,-,5.095,5.5418,3.5889,1,221.4121,LEADER,50.5156
38,0,LTR.AX,LIONTOWN LTD,lithium,producer,large,1.695,85.0,-0.0425,0.0835,-0.0368,FLAT,73.85%,289.66%,42.44%,-34.62%,50.00%,76.66%,0.7513,LOW,-,1.6183,1.7224,1.2906,1,188.922,LEADER,50.3919
39,0,THM,International Tower Hill Mines,gold,explorer,mid,2.34,95.37,0.0133,-0.1129,0.1948,FLAT,40.12%,387.50%,244.12%,-46.74%,47.18%,100.04%,0.5652,LOW,-,2.397,2.635,1.8513,1,182.7494,LEADER,49.951
40,0,7JR.MU,Northam Platinum,palladium,producer,small,17.7,100.0,-0.0448,0.4171,0.686,STRONG_DOWN,101.28%,621.43%,610.20%,-24.80%,41.60%,146.00%,2.0582,HIGH,-,15.0775,13.8292,9.2483,1,177.0658,LEADER,49.8024
41,0,KCP.V,King Copper Discovery,copper,producer,small,0.88,98.78,0.0167,-0.0405,-0.0422,STRONG_UP,66.04%,417.65%,467.74%,-47.77%,43.15%,90.81%,0.1784,LOW,-,0.882,1.0467,0.678,1,198.4525,LEADER,49.79
42,0,AG,First Majestic Silver,silver,producer,large,21.84,79.31,-0.0182,0.0017,0.5057,STRONG_DOWN,81.14%,301.93%,181.62%,-42.92%,54.03%,93.85%,0.5586,LOW,-,21.9165,23.9305,15.0262,1,173.8223,LEADER,49.74
43,0,047040.KS,Daewoo Eng & Co,uranium,producer,large,16810.0,100.0,-0.0846,0.9908,3.4005,STRONG_DOWN,362.45%,457.55%,345.30%,-27.11%,50.00%,132.49%,1.3564,MED,-,14621.5,9863.1,5335.4,1,172.6718,LEADER,49.7085
44,0,CXO.AX,Core Lithium,lithium,producer,mid,0.255,95.0,0.0856,-0.0213,-0.1605,STRONG_UP,142.86%,347.37%,64.52%,-41.79%,39.20%,87.15%,1.0146,MED,-,0.2272,0.2318,0.175,1,156.246,LEADER,49.4677
45,0,000720.KS,Hyundai En & Co,uranium,producer,large,151100.0,93.65,-0.0359,0.0428,1.1669,STRONG_DOWN,169.32%,339.65%,372.81%,-32.92%,50.83%,91.79%,0.4285,LOW,-,154806.0523,134588.9581,84273.0859,1,188.0832,LEADER,49.0721
46,0,CDE,Coeur Mining Inc,silver,producer,large,19.09,75.86,0.0414,0.0139,0.2332,FLAT,1.54%,277.27%,291.99%,-40.44%,53.23%,87.88%,0.8608,LOW,-,19.547,21.957,16.7134,1,167.9475,LEADER,48.5317
47,0,IAG,Iamgold Corp,gold,producer,large,19.09,80.56,-0.0202,-0.0078,0.1336,STRONG_DOWN,43.64%,236.68%,413.17%,-34.60%,60.48%,78.09%,0.7489,LOW,-,19.005,20.4112,13.8812,1,183.3099,LEADER,48.2982
48,0,GLEN.L,Glencore,copper,producer,large,563.6,56.1,-0.0244,0.2001,0.374,STRONG_DOWN,62.09%,145.06%,23.09%,-14.09%,58.47%,37.20%,0.6839,LOW,-,530.295,516.205,385.9502,1,228.0,CONTENDER,47.7206
49,0,300450.SZ,WUXI LEAD INTELLIGENT EQUI-A,lithium,producer,large,46.35,62.5,-0.0668,-0.0969,-0.1279,STRONG_UP,-21.29%,168.52%,96.65%,-32.40%,50.62%,47.22%,0.3659,LOW,-,49.225,53.663,45.1514,1,180.6585,CONTENDER,47.7198
50,0,GGP.L,"ticker
GGP.L    Greatland Resources
GGP.L    Greatland Resources
Name: name, dtype: object",copper,producer,mid,662.2,74.39,0.2262,0.0948,0.2603,FLAT,77.06%,214.14%,434.03%,-35.27%,54.00%,68.62%,1.0165,MED,-,588.21,640.386,441.9828,1,168.5132,CONTENDER,47.668
51,0,ASM,"ticker
ASM    Avino Silver & Gold Mines
ASM    Avino Silver & Gold Mines
Name: name, dtype: object",silver,producer,mid,6.53,89.66,0.0263,-0.0141,0.2485,FLAT,25.58%,341.22%,706.17%,-52.40%,51.21%,108.31%,0.6368,LOW,-,6.5885,8.326,5.6748,1,161.3303,LEADER,47.3906
52,0,ENR.DE,Siemens Energy AG,lithium,producer,large,149.7,72.5,0.0372,-0.0435,0.1593,FLAT,38.62%,209.59%,747.93%,-17.25%,52.40%,51.87%,0.8921,LOW,-,149.045,153.005,116.0765,1,211.7346,CONTENDER,47.3034
53,0,FF.TO,First Mining Gold,gold,explorer,mid,0.5,91.67,0.0154,-0.0132,-0.071,STRONG_UP,72.41%,316.67%,194.12%,-50.62%,44.76%,90.08%,0.4609,LOW,-,0.498,0.5856,0.383,1,157.349,LEADER,46.9831
54,0,AU,Anglo Gold Ashanti,gold,producer,large,101.22,75.93,0.0394,0.0664,0.159,STRONG_DOWN,43.51%,217.22%,354.73%,-36.59%,56.05%,70.99%,0.7041,LOW,-,95.0118,103.088,75.5826,1,171.5062,LEADER,46.6967
55,0,CCJ,Cameco Ord Shs,uranium,producer,large,112.57,80.95,0.0295,0.0595,0.1421,STRONG_DOWN,33.95%,203.52%,129.65%,-25.69%,54.84%,57.91%,0.5572,LOW,-,109.513,115.7968,92.7757,1,192.7337,LEADER,46.6238
56,0,RSG.AX,Resolute Mining,gold,producer,mid,1.395,84.26,0.0158,0.0242,0.0595,STRONG_DOWN,30.99%,248.75%,200.00%,-31.25%,53.20%,67.74%,0.8543,LOW,-,1.3567,1.3967,1.0447,1,195.3572,LEADER,46.4928
57,0,ALB,ALBEMARLE CORP,lithium,producer,large,178.09,75.0,-0.0104,0.079,0.2187,STRONG_DOWN,104.39%,211.90%,49.43%,-20.05%,57.66%,60.91%,0.4108,LOW,-,169.7139,172.2772,117.0478,1,200.5974,LEADER,45.9573
58,0,NEWP,New Pacific Metals,silver,explorer,mid,4.29,93.1,0.0355,0.0585,0.3962,STRONG_DOWN,60.67%,351.58%,150.88%,-41.19%,51.21%,103.42%,0.7359,LOW,-,4.076,4.1652,2.813,1,174.0897,LEADER,45.8598
59,0,TGB,"ticker
TGB         Taseko Mines
TGB    Taseko Mines Ltd.
Name: name, dtype: object",copper,producer,mid,6.65,93.9,0.0424,-0.0071,0.2174,FLAT,58.71%,277.84%,179.41%,-35.47%,51.21%,79.48%,0.4747,LOW,-,6.484,7.4474,5.0108,1,179.0165,LEADER,45.8512
60,0,SKE,"ticker
SKE    Skeena Resources Ltd
SKE    Skeena Resources Ltd
Name: name, dtype: object",silver,producer,mid,30.91,62.07,0.0461,0.0982,0.4497,STRONG_DOWN,77.95%,243.44%,553.49%,-31.09%,56.45%,69.95%,0.7427,LOW,-,29.769,31.912,21.9105,1,196.4609,CONTENDER,45.809
61,0,BVN,Buenaventura Mining,gold,producer,large,36.41,68.52,-0.0104,0.0896,0.2302,STRONG_DOWN,46.05%,186.99%,134.94%,-30.64%,60.48%,62.80%,0.5108,LOW,-,34.9445,36.9442,26.103,1,180.0843,CONTENDER,45.4464
62,0,UEC,Uranium Energy Corp,uranium,producer,large,13.57,88.89,-0.0037,0.0646,0.0351,FLAT,-0.80%,230.98%,86.40%,-39.97%,52.42%,80.39%,0.6667,LOW,-,13.357,15.2322,12.5426,1,150.6125,LEADER,45.3028
63,0,PZG,Paramount Gold Nevada Ord Shs,gold,producer,small,1.72,94.44,0.0211,-0.1737,0.4021,FLAT,40.98%,380.45%,273.91%,-43.07%,50.00%,103.62%,0.3396,LOW,-,1.8645,2.0412,1.2633,1,183.5779,LEADER,45.2162
64,0,3939.HK,"ticker
3939.HK    Wanguo Gold Group
3939.HK       Wanguo Gold GP
Name: name, dtype: object",gold,producer,large,13.57,87.04,-0.0028,-0.0649,0.7122,FLAT,43.07%,267.18%,595.39%,-40.16%,51.23%,93.45%,0.8778,LOW,-,13.9,14.8228,9.9133,1,146.4724,LEADER,44.7123
65,0,TAU.V,Thesis Gold Inc A,gold,producer,mid,3.1,89.81,0.0035,0.0547,0.3284,STRONG_DOWN,78.16%,307.89%,302.60%,-25.14%,50.40%,80.53%,0.5198,LOW,-,3.056,3.0292,1.9756,1,192.6971,LEADER,44.6519
66,0,DPM.TO,Dundee Precious Metals,gold,explorer,large,51.5,70.37,0.038,0.0689,0.131,STRONG_DOWN,64.69%,191.99%,396.37%,-29.52%,57.66%,62.67%,0.6355,LOW,-,48.1771,50.9365,36.1672,1,176.6416,CONTENDER,44.4495
67,0,002709.SZ,GUANGZHOU TINCI MATERIALS -A,lithium,producer,large,43.48,60.0,-0.1002,0.0277,-0.0881,FLAT,43.95%,161.79%,93.00%,-21.71%,53.11%,45.69%,0.8804,LOW,-,45.272,43.3226,33.6523,1,188.0621,CONTENDER,44.2572
68,0,KCN.AX,"ticker
KCN.AX    Kingsgate Consolidated Ord Shs
KCN.AX    Kingsgate Consolidated Ord Shs
Name: name, dtype: object",silver,producer,mid,4.37,55.17,-0.0084,-0.1967,-0.116,FLAT,17.84%,230.30%,225.46%,-43.14%,56.40%,78.51%,0.4292,LOW,-,5.3458,5.7983,4.2343,1,165.4459,CONTENDER,44.2078
69,0,GROY,Gold Royalty Corp,gold,royalties_financial_services,mid,3.68,67.59,0.0127,-0.0245,-0.1494,STRONG_UP,-3.16%,180.92%,79.51%,-39.54%,54.44%,60.06%,0.4828,LOW,-,3.6695,4.1556,3.6541,1,163.9872,CONTENDER,43.9014
