rank,delta_rank,ticker,name,sector,cap_band,close,peer_rs_score,rs_5,rs_21,rs_63,rs_trend,ret_6m,ret_12m,ret_24m,max_dd,persist_frac,vol_63,rel_vol,vol_label,acc_watch,sma20,sma50,sma200,pass_trend,mqs,regime_label,score_final
1,0,A1G.AX,African Gold Limited,Gold,small,1.04,99.34,0.0455,0.222,0.4532,STRONG_DOWN,240.98%,494.29%,3900.00%,-37.36%,47.09%,73.54%,0.0,LOW,-,1.024,0.9613,0.5675,1,316.5068,LEADER,67.6874
2,1,TM1.AX,Terra Metals Limited,Gold,small,0.28,100.0,-0.1441,0.1154,0.2031,STRONG_DOWN,154.55%,522.22%,551.16%,-46.49%,42.69%,109.31%,0.3434,LOW,-,0.3243,0.3209,0.2307,1,203.949,LEADER,49.1432
3,-1,DGR.AX,DGR Global Limited,Gold,small,0.023,98.68,-0.0357,-0.0461,-0.1622,STRONG_UP,-39.47%,360.00%,130.00%,-45.24%,26.48%,64.07%,1.8593,HIGH,-,0.0268,0.0287,0.0277,0,148.7873,LAGGARD,47.8322
4,3,FAL.AX,Falcon Metals Limited,Gold,small,0.495,95.39,0.016,-0.0493,-0.0078,FLAT,-1.00%,266.67%,83.33%,-61.21%,42.29%,108.67%,0.4413,LOW,-,0.5177,0.5174,0.652,0,103.776,LAGGARD,32.7551
5,-1,AQI.AX,Alicanto Minerals Limited,Gold,small,1.41,96.05,-0.1114,-0.0754,0.0975,STRONG_DOWN,130.39%,267.19%,701.14%,-47.03%,41.11%,100.08%,0.2151,LOW,-,1.5935,1.6218,1.2668,1,109.753,LEADER,31.2817
6,3,EM3.AX,EMC Gold Corporation,Gold,small,0.195,98.03,0.0205,0.0616,-0.1229,FLAT,124.14%,306.25%,926.32%,-47.87%,42.69%,128.97%,0.1366,LOW,-,0.2066,0.2041,0.1304,1,101.371,LEADER,31.0146
7,6,KCN.AX,Kingsgate Consolidated Limited,Gold,mid,5.12,88.16,0.0674,-0.1168,0.0354,FLAT,7.32%,115.98%,229.43%,-43.14%,53.75%,87.58%,1.004,MED,-,5.7295,5.8442,5.0471,1,71.178,LEADER,30.9422
8,-3,BCM.AX,Brazilian Critical Minerals Limited,Gold,small,0.04,96.71,-0.0033,0.1856,0.3613,STRONG_DOWN,90.48%,300.00%,110.53%,-50.00%,36.76%,106.40%,0.676,LOW,-,0.0384,0.0343,0.0306,1,103.6466,LEADER,30.808
9,-3,DTR.AX,Dateline Resources Limited,Gold,mid,0.115,50.66,-0.2138,-0.2925,-0.5422,STRONG_UP,-45.24%,26.37%,1050.00%,-82.31%,45.06%,91.33%,1.3155,MED,EARLY,0.1732,0.25,0.3174,0,13.0121,LAGGARD,29.8647
10,7,GA8.AX,GoldArc Resources Limited,Gold,small,0.065,94.74,0.0455,0.0358,0.2682,FLAT,-2.99%,225.00%,62.50%,-60.00%,34.39%,93.90%,0.644,LOW,-,0.0684,0.0696,0.0573,1,82.4042,LEADER,29.3576
11,15,ERM.AX,Emmerson Resources Limited,Gold,small,0.29,87.5,-0.0049,-0.1514,-0.0851,FLAT,0.00%,114.81%,574.42%,-36.78%,43.87%,61.82%,2.5539,HIGH,-,0.345,0.3792,0.3111,0,81.4773,LAGGARD,28.9294
12,2,GBM.AX,GBM Resources Limited,Gold,small,0.018,94.08,-0.0557,-0.1752,-0.1986,STRONG_UP,-37.93%,200.00%,80.00%,-73.13%,34.39%,109.40%,0.7874,LOW,-,0.0225,0.0251,0.0343,0,62.8702,LAGGARD,28.103
13,6,WGX.AX,Westgold Resources Limited,Gold,large,4.76,63.82,0.0189,0.008,-0.0528,STRONG_UP,-19.46%,44.97%,104.33%,-44.22%,50.99%,63.18%,1.068,MED,EARLY,5.0175,5.628,5.8012,0,36.2905,LAGGARD,27.9123
14,-4,BCN.AX,Beacon Minerals Limited,Gold,small,2.07,74.34,-0.0438,-0.1586,-0.2262,STRONG_UP,-18.50%,81.96%,111.07%,-55.02%,46.64%,70.80%,2.2934,HIGH,-,2.335,2.8314,2.9322,0,53.9924,LAGGARD,27.5919
